OrderID,OrderDate,WarehouseID,ShipmentDate,DeliveryDate,DelayDays
O001736,2023-01-27,W01,2023-02-03,2023-02-08,2
O001737,2023-07-14,W03,2023-07-15,2023-07-21,3
O001738,2023-12-03,W01,2023-12-04,2023-12-09,2
O001739,2023-08-24,W01,2023-09-02,2023-09-04,0
O001740,2023-04-02,W04,2023-04-11,2023-04-15,1
O001741,2023-01-21,W02,2023-01-24,2023-01-29,2
O001742,2023-10-30,W01,2023-11-07,2023-11-08,0
O001743,2023-12-23,W03,2024-01-01,2024-01-06,2
O001744,2023-03-25,W05,2023-03-26,2023-03-31,2
O001745,2023-09-19,W01,2023-09-22,2023-09-25,0
O001746,2023-05-27,W01,2023-06-02,2023-06-03,0
O001747,2023-09-14,W05,2023-09-18,2023-09-19,0
O001748,2023-02-27,W04,2023-03-07,2023-03-09,0
O001749,2023-01-15,W02,2023-01-24,2023-01-27,0
O001750,2023-06-11,W04,2023-06-18,2023-06-19,0
O001751,2023-06-12,W03,2023-06-13,2023-06-16,0
O001752,2023-11-16,W01,2023-11-18,2023-11-21,0
O001753,2023-10-08,W04,2023-10-09,2023-10-13,1
O001754,2023-10-07,W02,2023-10-16,2023-10-17,0
O001755,2023-01-12,W03,2023-01-16,2023-01-20,1
O001756,2023-10-01,W04,2023-10-09,2023-10-14,2
O001757,2023-09-28,W01,2023-10-03,2023-10-08,2
O001758,2023-07-27,W02,2023-08-01,2023-08-05,1
O001759,2023-01-27,W01,2023-02-01,2023-02-06,2
O001760,2023-03-13,W01,2023-03-18,2023-03-22,1
O001761,2023-03-01,W03,2023-03-04,2023-03-06,0
O001762,2023-05-25,W02,2023-05-31,2023-06-03,0
O001763,2023-04-03,W05,2023-04-04,2023-04-06,0
O001764,2023-11-05,W01,2023-11-13,2023-11-14,0
O001765,2023-01-08,W02,2023-01-12,2023-01-14,0
O001766,2023-03-20,W01,2023-03-26,2023-03-28,0
O001767,2023-01-27,W04,2023-01-29,2023-02-03,2
O001768,2023-06-23,W04,2023-06-25,2023-07-01,3
O001769,2023-02-19,W02,2023-02-27,2023-03-05,3
O001770,2023-07-18,W03,2023-07-19,2023-07-23,1
O001771,2023-12-15,W05,2023-12-23,2023-12-24,0
O001772,2023-06-30,W04,2023-07-01,2023-07-07,3
O001773,2023-01-24,W03,2023-02-02,2023-02-07,2
O001774,2023-11-12,W05,2023-11-13,2023-11-14,0
O001775,2023-02-15,W04,2023-02-19,2023-02-22,0
O001776,2023-01-15,W05,2023-01-24,2023-01-28,1
O001777,2023-06-02,W01,2023-06-03,2023-06-08,2
O001778,2023-08-10,W02,2023-08-19,2023-08-21,0
O001779,2023-07-25,W04,2023-08-02,2023-08-05,0
O001780,2023-09-30,W04,2023-10-05,2023-10-07,0
O001781,2023-08-24,W01,2023-08-30,2023-09-05,3
O001782,2023-12-06,W04,2023-12-11,2023-12-12,0
O001783,2023-08-16,W04,2023-08-20,2023-08-23,0
O001784,2023-01-09,W04,2023-01-13,2023-01-18,2
O001785,2023-06-15,W04,2023-06-23,2023-06-25,0
O001786,2023-11-15,W04,2023-11-23,2023-11-29,3
O001787,2023-08-02,W03,2023-08-11,2023-08-13,0
O001788,2023-04-27,W04,2023-04-30,2023-05-01,0
O001789,2023-12-10,W01,2023-12-18,2023-12-19,0
O001790,2023-03-13,W04,2023-03-16,2023-03-22,3
O001791,2023-03-05,W05,2023-03-07,2023-03-11,1
O001792,2023-07-24,W05,2023-07-26,2023-08-01,3
O001793,2023-07-28,W01,2023-08-06,2023-08-10,1
O001794,2023-03-13,W03,2023-03-17,2023-03-23,3
O001795,2023-10-04,W01,2023-10-09,2023-10-15,3
O001796,2023-10-01,W03,2023-10-03,2023-10-04,0
O001797,2023-11-16,W02,2023-11-25,2023-11-29,1
O001798,2023-12-04,W05,2023-12-11,2023-12-17,3
O001799,2023-04-05,W05,2023-04-08,2023-04-10,0
O001800,2023-06-15,W05,2023-06-21,2023-06-22,0
O001801,2023-02-01,W03,2023-02-08,2023-02-11,0
O001802,2023-01-11,W01,2023-01-17,2023-01-18,0
O001803,2023-10-28,W03,2023-11-03,2023-11-09,3
O001804,2023-08-05,W05,2023-08-13,2023-08-18,2
O001805,2023-10-16,W05,2023-10-24,2023-10-29,2
O001806,2023-04-12,W05,2023-04-17,2023-04-18,0
O001807,2023-09-24,W05,2023-09-28,2023-10-01,0
O001808,2023-08-02,W02,2023-08-07,2023-08-08,0
O001809,2023-06-28,W05,2023-07-07,2023-07-10,0
O001810,2023-03-29,W03,2023-04-04,2023-04-10,3
O001811,2023-02-10,W05,2023-02-13,2023-02-15,0
O001812,2023-03-17,W04,2023-03-20,2023-03-22,0
O001813,2023-02-15,W02,2023-02-16,2023-02-19,0
O001814,2023-06-09,W05,2023-06-14,2023-06-18,1
O001815,2023-03-21,W04,2023-03-27,2023-03-29,0
O001816,2023-11-06,W03,2023-11-14,2023-11-19,2
O001817,2023-03-27,W02,2023-04-05,2023-04-06,0
O001818,2023-04-02,W05,2023-04-09,2023-04-15,3
O001819,2023-05-28,W03,2023-05-29,2023-06-02,1
O001820,2023-06-10,W04,2023-06-17,2023-06-22,2
O001821,2023-07-21,W02,2023-07-30,2023-07-31,0
O001822,2023-08-30,W05,2023-09-03,2023-09-08,2
O001823,2023-12-19,W03,2023-12-26,2023-12-30,1
O001824,2023-01-02,W02,2023-01-11,2023-01-14,0
O001825,2023-08-13,W04,2023-08-14,2023-08-15,0
O001826,2023-10-16,W05,2023-10-25,2023-10-30,2
O001827,2023-08-21,W02,2023-08-25,2023-08-31,3
O001828,2023-03-18,W04,2023-03-26,2023-04-01,3
O001829,2023-04-26,W04,2023-04-29,2023-05-04,2
O001830,2023-06-03,W03,2023-06-05,2023-06-09,1
O001831,2023-04-13,W04,2023-04-21,2023-04-25,1
O001832,2023-07-13,W04,2023-07-21,2023-07-27,3
O001833,2023-06-15,W01,2023-06-18,2023-06-24,3
O001834,2023-12-25,W04,2024-01-02,2024-01-06,1
O001835,2023-03-31,W05,2023-04-06,2023-04-09,0
O001836,2023-06-23,W02,2023-07-02,2023-07-04,0
O001837,2023-05-02,W05,2023-05-08,2023-05-13,2
O001838,2023-05-23,W05,2023-05-31,2023-06-03,0
O001839,2023-04-16,W03,2023-04-18,2023-04-23,2
O001840,2023-11-01,W01,2023-11-02,2023-11-08,3
O001841,2023-12-26,W01,2023-12-28,2023-12-31,0
O001842,2023-11-13,W05,2023-11-17,2023-11-23,3
O001843,2023-05-03,W02,2023-05-12,2023-05-18,3
O001844,2023-01-09,W01,2023-01-16,2023-01-22,3
O001845,2023-09-19,W01,2023-09-28,2023-09-29,0
O001846,2023-03-14,W05,2023-03-23,2023-03-25,0
O001847,2023-12-25,W01,2024-01-03,2024-01-09,3
O001848,2023-08-11,W03,2023-08-19,2023-08-24,2
O001849,2023-02-10,W05,2023-02-16,2023-02-20,1
O001850,2023-07-23,W01,2023-07-30,2023-08-01,0
O001851,2023-09-21,W01,2023-09-23,2023-09-28,2
O001852,2023-11-24,W01,2023-11-25,2023-11-26,0
O001853,2023-06-27,W05,2023-07-02,2023-07-08,3
O001854,2023-12-14,W02,2023-12-22,2023-12-27,2
O001855,2023-11-14,W04,2023-11-17,2023-11-22,2
O001856,2023-03-25,W01,2023-04-01,2023-04-06,2
O001857,2023-11-14,W04,2023-11-19,2023-11-21,0
O001858,2023-04-21,W04,2023-04-29,2023-05-05,3
O001859,2023-09-08,W01,2023-09-14,2023-09-19,2
O001860,2023-01-07,W01,2023-01-13,2023-01-17,1
O001861,2023-03-25,W04,2023-04-01,2023-04-07,3
O001862,2023-07-27,W02,2023-08-03,2023-08-06,0
O001863,2023-11-10,W04,2023-11-14,2023-11-18,1
O001864,2023-01-22,W02,2023-01-30,2023-01-31,0
O001865,2023-01-03,W03,2023-01-09,2023-01-11,0
O001866,2023-05-07,W02,2023-05-15,2023-05-18,0
O001867,2023-10-24,W05,2023-10-31,2023-11-02,0
O001868,2023-07-07,W01,2023-07-08,2023-07-10,0
O001869,2023-12-28,W03,2024-01-01,2024-01-06,2
O001870,2023-01-14,W04,2023-01-21,2023-01-25,1
O001871,2023-01-12,W02,2023-01-21,2023-01-24,0
O001872,2023-03-28,W03,2023-03-30,2023-04-04,2
O001873,2023-01-12,W05,2023-01-17,2023-01-20,0
O001874,2023-01-25,W02,2023-02-03,2023-02-09,3
O001875,2023-10-28,W04,2023-11-06,2023-11-12,3
O001876,2023-08-31,W04,2023-09-06,2023-09-10,1
O001877,2023-05-02,W02,2023-05-09,2023-05-14,2
O001878,2023-05-27,W05,2023-06-05,2023-06-08,0
O001879,2023-02-24,W01,2023-03-04,2023-03-10,3
O001880,2023-08-26,W01,2023-09-01,2023-09-06,2
O001881,2023-12-22,W04,2023-12-28,2023-12-30,0
O001882,2023-06-22,W05,2023-06-29,2023-07-05,3
O001883,2023-08-09,W04,2023-08-16,2023-08-17,0
O001884,2023-04-29,W01,2023-05-01,2023-05-04,0
O001885,2023-11-05,W04,2023-11-14,2023-11-20,3
O001886,2023-07-02,W02,2023-07-06,2023-07-10,1
O001887,2023-10-15,W02,2023-10-24,2023-10-27,0
O001888,2023-11-03,W05,2023-11-06,2023-11-07,0
O001889,2023-10-27,W01,2023-11-01,2023-11-04,0
O001890,2023-03-23,W05,2023-03-28,2023-03-31,0
O001891,2023-07-30,W05,2023-08-06,2023-08-12,3
O001892,2023-05-30,W01,2023-06-03,2023-06-06,0
O001893,2023-02-06,W03,2023-02-10,2023-02-14,1
O001894,2023-12-18,W03,2023-12-19,2023-12-20,0
O001895,2023-11-08,W04,2023-11-14,2023-11-20,3
O001896,2023-12-27,W03,2023-12-31,2024-01-01,0
O001897,2023-02-28,W02,2023-03-05,2023-03-09,1
O001898,2023-05-11,W05,2023-05-20,2023-05-23,0
O001899,2023-07-21,W04,2023-07-25,2023-07-28,0
O001900,2023-08-31,W05,2023-09-01,2023-09-07,3
O001901,2023-02-04,W01,2023-02-13,2023-02-14,0
O001902,2023-04-03,W03,2023-04-08,2023-04-11,0
O001903,2023-07-26,W01,2023-08-02,2023-08-04,0
O001904,2023-12-19,W04,2023-12-22,2023-12-25,0
O001905,2023-11-28,W02,2023-12-02,2023-12-05,0
O001906,2023-11-01,W03,2023-11-10,2023-11-15,2
O001907,2023-12-16,W01,2023-12-17,2023-12-18,0
O001908,2023-08-01,W03,2023-08-06,2023-08-07,0
O001909,2023-06-08,W05,2023-06-16,2023-06-18,0
O001910,2023-01-24,W02,2023-01-31,2023-02-02,0
O001911,2023-10-20,W03,2023-10-24,2023-10-26,0
O001912,2023-01-04,W02,2023-01-11,2023-01-12,0
O001913,2023-08-08,W05,2023-08-09,2023-08-14,2
O001914,2023-12-30,W05,2024-01-05,2024-01-10,2
O001915,2023-01-20,W01,2023-01-29,2023-02-02,1
O001916,2023-06-01,W04,2023-06-04,2023-06-05,0
O001917,2023-02-19,W01,2023-02-23,2023-02-27,1
O001918,2023-06-26,W02,2023-07-04,2023-07-07,0
O001919,2023-04-06,W01,2023-04-11,2023-04-13,0
O001920,2023-04-15,W03,2023-04-20,2023-04-24,1
O001921,2023-09-07,W01,2023-09-08,2023-09-14,3
O001922,2023-04-27,W04,2023-05-03,2023-05-07,1
O001923,2023-12-20,W04,2023-12-22,2023-12-23,0
O001924,2023-08-16,W02,2023-08-17,2023-08-19,0
O001925,2023-03-07,W05,2023-03-13,2023-03-15,0
O001926,2023-12-01,W04,2023-12-06,2023-12-11,2
O001927,2023-09-19,W02,2023-09-24,2023-09-28,1
O001928,2023-10-22,W04,2023-10-31,2023-11-05,2
O001929,2023-08-31,W04,2023-09-03,2023-09-07,1
O001930,2023-07-05,W05,2023-07-06,2023-07-07,0
O001931,2023-09-03,W03,2023-09-11,2023-09-12,0
O001932,2023-05-05,W02,2023-05-10,2023-05-13,0
O001933,2023-09-25,W04,2023-09-30,2023-10-04,1
O001934,2023-05-11,W04,2023-05-19,2023-05-23,1
O001935,2023-08-25,W01,2023-09-02,2023-09-04,0
O001936,2023-01-18,W03,2023-01-20,2023-01-22,0
O001937,2023-02-09,W05,2023-02-12,2023-02-17,2
O001938,2023-01-21,W02,2023-01-22,2023-01-25,0
O001939,2023-08-13,W04,2023-08-16,2023-08-17,0
O001940,2023-12-21,W02,2023-12-25,2023-12-29,1
O001941,2023-10-09,W05,2023-10-16,2023-10-21,2
O001942,2023-01-08,W03,2023-01-17,2023-01-20,0
O001943,2023-04-10,W01,2023-04-15,2023-04-17,0
O001944,2023-08-28,W03,2023-08-29,2023-09-01,0
O001945,2023-03-28,W01,2023-03-30,2023-04-04,2
O001946,2023-10-25,W02,2023-10-27,2023-10-28,0
O001947,2023-01-14,W03,2023-01-23,2023-01-25,0
O001948,2023-11-30,W03,2023-12-07,2023-12-13,3
O001949,2023-01-02,W03,2023-01-04,2023-01-06,0
O001950,2023-10-20,W05,2023-10-21,2023-10-22,0
O001951,2023-11-21,W02,2023-11-26,2023-11-28,0
O001952,2023-02-10,W01,2023-02-11,2023-02-16,2
O001953,2023-11-14,W03,2023-11-23,2023-11-25,0
O001954,2023-11-12,W02,2023-11-15,2023-11-19,1
O001955,2023-04-21,W05,2023-04-23,2023-04-26,0
O001956,2023-01-14,W05,2023-01-20,2023-01-25,2
O001957,2023-08-19,W02,2023-08-22,2023-08-23,0
O001958,2023-03-25,W01,2023-03-30,2023-04-04,2
O001959,2023-05-10,W02,2023-05-18,2023-05-22,1
O001960,2023-08-19,W02,2023-08-21,2023-08-23,0
O001961,2023-11-22,W04,2023-11-27,2023-11-29,0
O001962,2023-05-25,W05,2023-06-02,2023-06-08,3
O001963,2023-12-11,W01,2023-12-12,2023-12-17,2
O001964,2023-01-28,W04,2023-02-01,2023-02-03,0
O001965,2023-03-07,W02,2023-03-12,2023-03-14,0
O001966,2023-06-12,W05,2023-06-15,2023-06-19,1
O001967,2023-08-17,W04,2023-08-19,2023-08-20,0
O001968,2023-09-18,W04,2023-09-21,2023-09-27,3
O001969,2023-06-13,W01,2023-06-18,2023-06-24,3
O001970,2023-10-28,W02,2023-11-04,2023-11-10,3
O001971,2023-10-30,W01,2023-11-01,2023-11-04,0
O001972,2023-10-14,W04,2023-10-21,2023-10-26,2
O001973,2023-01-10,W04,2023-01-16,2023-01-17,0
O001974,2023-07-14,W01,2023-07-21,2023-07-24,0
O001975,2023-04-28,W04,2023-05-05,2023-05-06,0
O001976,2023-09-27,W03,2023-10-06,2023-10-11,2
O001977,2023-03-21,W05,2023-03-28,2023-04-03,3
O001978,2023-04-03,W02,2023-04-09,2023-04-13,1
O001979,2023-09-23,W05,2023-10-01,2023-10-05,1
O001980,2023-11-28,W02,2023-12-05,2023-12-09,1
O001981,2023-12-16,W04,2023-12-22,2023-12-23,0
O001982,2023-12-27,W01,2023-12-31,2024-01-05,2
O001983,2023-09-14,W01,2023-09-21,2023-09-23,0
O001984,2023-05-13,W04,2023-05-21,2023-05-23,0
O001985,2023-10-03,W02,2023-10-11,2023-10-15,1
O001986,2023-09-21,W04,2023-09-25,2023-09-26,0
O001987,2023-06-20,W02,2023-06-29,2023-07-01,0
O001988,2023-01-01,W04,2023-01-04,2023-01-05,0
O001989,2023-11-09,W04,2023-11-18,2023-11-23,2
O001990,2023-03-05,W04,2023-03-08,2023-03-12,1
O001991,2023-10-11,W01,2023-10-18,2023-10-21,0
O001992,2023-05-01,W02,2023-05-05,2023-05-09,1
O001993,2023-04-17,W04,2023-04-22,2023-04-25,0
O001994,2023-06-24,W05,2023-06-27,2023-06-29,0
O001995,2023-07-23,W05,2023-07-25,2023-07-31,3
O001996,2023-06-14,W01,2023-06-22,2023-06-25,0
O001997,2023-11-01,W03,2023-11-08,2023-11-14,3
O001998,2023-04-30,W01,2023-05-07,2023-05-08,0
O001999,2023-02-13,W03,2023-02-21,2023-02-27,3
O002000,2023-11-08,W01,2023-11-09,2023-11-12,0
O002001,2023-06-05,W05,2023-06-13,2023-06-15,0
O002002,2023-07-26,W04,2023-07-31,2023-08-02,0
O002003,2023-04-18,W02,2023-04-26,2023-04-30,1
O002004,2023-09-08,W04,2023-09-17,2023-09-19,0
O002005,2023-11-30,W05,2023-12-02,2023-12-03,0
O002006,2023-05-10,W02,2023-05-13,2023-05-16,0
O002007,2023-10-20,W03,2023-10-26,2023-10-31,2
O002008,2023-01-20,W03,2023-01-29,2023-01-31,0
O002009,2023-10-09,W05,2023-10-17,2023-10-23,3
O002010,2023-10-12,W02,2023-10-18,2023-10-21,0
O002011,2023-01-01,W04,2023-01-06,2023-01-10,1
O002012,2023-04-29,W05,2023-05-02,2023-05-07,2
O002013,2023-02-04,W03,2023-02-08,2023-02-12,1
O002014,2023-07-17,W05,2023-07-24,2023-07-25,0
O002015,2023-09-02,W04,2023-09-09,2023-09-13,1
O002016,2023-02-28,W01,2023-03-03,2023-03-06,0
O002017,2023-11-21,W01,2023-11-25,2023-11-30,2
O002018,2023-06-10,W04,2023-06-13,2023-06-17,1
O002019,2023-06-28,W02,2023-06-30,2023-07-04,1
O002020,2023-07-25,W05,2023-07-31,2023-08-06,3
O002021,2023-01-12,W04,2023-01-19,2023-01-25,3
O002022,2023-10-03,W01,2023-10-07,2023-10-08,0
O002023,2023-06-30,W03,2023-07-05,2023-07-08,0
O002024,2023-08-30,W04,2023-09-07,2023-09-11,1
O002025,2023-08-04,W04,2023-08-13,2023-08-16,0
O002026,2023-09-08,W04,2023-09-15,2023-09-17,0
O002027,2023-10-26,W01,2023-10-27,2023-10-28,0
O002028,2023-05-06,W01,2023-05-09,2023-05-15,3
O002029,2023-08-05,W04,2023-08-10,2023-08-11,0
O002030,2023-11-02,W04,2023-11-05,2023-11-06,0
O002031,2023-10-12,W02,2023-10-13,2023-10-16,0
O002032,2023-07-04,W03,2023-07-06,2023-07-12,3
O002033,2023-02-08,W05,2023-02-16,2023-02-22,3
O002034,2023-08-11,W05,2023-08-18,2023-08-22,1
O002035,2023-07-03,W05,2023-07-06,2023-07-10,1
O002036,2023-06-27,W01,2023-07-01,2023-07-04,0
O002037,2023-10-21,W01,2023-10-24,2023-10-27,0
O002038,2023-12-06,W02,2023-12-10,2023-12-12,0
O002039,2023-05-31,W01,2023-06-08,2023-06-13,2
O002040,2023-05-06,W04,2023-05-15,2023-05-20,2
O002041,2023-10-28,W03,2023-11-04,2023-11-05,0
O002042,2023-11-04,W03,2023-11-13,2023-11-17,1
O002043,2023-12-02,W03,2023-12-11,2023-12-17,3
O002044,2023-08-22,W03,2023-08-29,2023-08-30,0
O002045,2023-01-08,W05,2023-01-15,2023-01-21,3
O002046,2023-12-07,W05,2023-12-15,2023-12-19,1
O002047,2023-05-09,W04,2023-05-12,2023-05-16,1
O002048,2023-09-21,W02,2023-09-29,2023-10-01,0
O002049,2023-06-06,W01,2023-06-07,2023-06-10,0
O002050,2023-12-18,W01,2023-12-24,2023-12-27,0
O002051,2023-12-24,W05,2023-12-26,2023-12-29,0
O002052,2023-01-05,W03,2023-01-12,2023-01-17,2
O002053,2023-03-27,W04,2023-03-30,2023-04-02,0
O002054,2023-06-24,W02,2023-06-29,2023-07-04,2
O002055,2023-10-17,W05,2023-10-19,2023-10-25,3
O002056,2023-07-12,W04,2023-07-13,2023-07-14,0
O002057,2023-11-07,W04,2023-11-12,2023-11-17,2
O002058,2023-04-29,W05,2023-05-08,2023-05-12,1
O002059,2023-08-06,W04,2023-08-15,2023-08-17,0
O002060,2023-04-24,W03,2023-05-01,2023-05-03,0
O002061,2023-05-25,W04,2023-06-03,2023-06-07,1
O002062,2023-01-26,W02,2023-01-30,2023-02-05,3
O002063,2023-05-16,W04,2023-05-19,2023-05-20,0
O002064,2023-10-30,W01,2023-11-03,2023-11-05,0
O002065,2023-08-20,W04,2023-08-27,2023-08-31,1
O002066,2023-03-17,W05,2023-03-25,2023-03-27,0
O002067,2023-11-24,W01,2023-11-26,2023-12-01,2
O002068,2023-12-11,W05,2023-12-16,2023-12-22,3
O002069,2023-10-29,W02,2023-11-03,2023-11-05,0
O002070,2023-10-16,W03,2023-10-25,2023-10-31,3
O002071,2023-01-01,W02,2023-01-04,2023-01-10,3
O002072,2023-05-27,W01,2023-06-02,2023-06-07,2
O002073,2023-10-14,W03,2023-10-19,2023-10-25,3
O002074,2023-05-22,W04,2023-05-24,2023-05-29,2
O002075,2023-02-22,W01,2023-02-24,2023-02-26,0
O002076,2023-10-31,W03,2023-11-04,2023-11-06,0
O002077,2023-03-10,W05,2023-03-14,2023-03-20,3
O002078,2023-12-27,W03,2024-01-03,2024-01-08,2
O002079,2023-03-31,W05,2023-04-01,2023-04-03,0
O002080,2023-08-08,W05,2023-08-14,2023-08-20,3
O002081,2023-07-11,W03,2023-07-20,2023-07-21,0
O002082,2023-03-04,W02,2023-03-06,2023-03-09,0
O002083,2023-03-14,W02,2023-03-19,2023-03-22,0
O002084,2023-06-10,W05,2023-06-14,2023-06-18,1
O002085,2023-06-18,W01,2023-06-22,2023-06-28,3
O002086,2023-03-30,W03,2023-04-07,2023-04-10,0
O002087,2023-06-25,W01,2023-07-01,2023-07-02,0
O002088,2023-09-26,W02,2023-10-03,2023-10-09,3
O002089,2023-03-14,W01,2023-03-23,2023-03-26,0
O002090,2023-09-02,W04,2023-09-05,2023-09-08,0
O002091,2023-03-18,W04,2023-03-20,2023-03-21,0
O002092,2023-06-08,W02,2023-06-11,2023-06-16,2
O002093,2023-11-20,W01,2023-11-28,2023-12-01,0
O002094,2023-04-08,W03,2023-04-17,2023-04-21,1
O002095,2023-04-12,W02,2023-04-17,2023-04-20,0
O002096,2023-05-12,W04,2023-05-20,2023-05-23,0
O002097,2023-04-12,W02,2023-04-19,2023-04-20,0
O002098,2023-01-19,W01,2023-01-28,2023-01-29,0
O002099,2023-03-23,W01,2023-03-27,2023-04-02,3
O002100,2023-10-06,W01,2023-10-09,2023-10-13,1
O002101,2023-12-05,W05,2023-12-14,2023-12-16,0
O002102,2023-12-31,W01,2024-01-08,2024-01-09,0
O002103,2023-11-27,W04,2023-12-04,2023-12-06,0
O002104,2023-05-09,W04,2023-05-10,2023-05-14,1
O002105,2023-12-10,W05,2023-12-12,2023-12-15,0
O002106,2023-11-06,W04,2023-11-15,2023-11-21,3
O002107,2023-03-30,W04,2023-04-04,2023-04-07,0
O002108,2023-08-01,W02,2023-08-02,2023-08-08,3
O002109,2023-05-23,W01,2023-06-01,2023-06-03,0
O002110,2023-03-06,W02,2023-03-07,2023-03-11,1
O002111,2023-03-17,W02,2023-03-25,2023-03-29,1
O002112,2023-07-18,W04,2023-07-23,2023-07-24,0
O002113,2023-05-23,W03,2023-05-29,2023-05-31,0
O002114,2023-11-12,W01,2023-11-13,2023-11-19,3
O002115,2023-04-03,W03,2023-04-05,2023-04-06,0
O002116,2023-11-01,W04,2023-11-08,2023-11-10,0
O002117,2023-08-12,W05,2023-08-14,2023-08-15,0
O002118,2023-10-18,W02,2023-10-23,2023-10-24,0
O002119,2023-04-12,W04,2023-04-21,2023-04-25,1
O002120,2023-09-24,W04,2023-09-29,2023-10-03,1
O002121,2023-12-21,W03,2023-12-24,2023-12-27,0
O002122,2023-04-20,W05,2023-04-26,2023-04-29,0
O002123,2023-11-26,W02,2023-12-03,2023-12-07,1
O002124,2023-09-22,W05,2023-09-30,2023-10-04,1
O002125,2023-01-03,W05,2023-01-06,2023-01-07,0
O002126,2023-03-26,W05,2023-03-30,2023-04-02,0
O002127,2023-10-09,W01,2023-10-13,2023-10-17,1
O002128,2023-11-24,W05,2023-11-26,2023-11-28,0
O002129,2023-10-31,W04,2023-11-07,2023-11-09,0
O002130,2023-04-27,W01,2023-05-01,2023-05-04,0
O002131,2023-08-09,W01,2023-08-13,2023-08-15,0
O002132,2023-06-03,W05,2023-06-11,2023-06-17,3
O002133,2023-06-02,W04,2023-06-08,2023-06-09,0
O002134,2023-01-12,W02,2023-01-18,2023-01-21,0
O002135,2023-05-13,W05,2023-05-22,2023-05-28,3
O002136,2023-10-31,W01,2023-11-04,2023-11-08,1
O002137,2023-10-20,W02,2023-10-29,2023-11-04,3
O002138,2023-10-27,W02,2023-10-28,2023-10-30,0
O002139,2023-08-16,W01,2023-08-25,2023-08-26,0
O002140,2023-09-28,W02,2023-09-29,2023-10-03,1
O002141,2023-02-12,W04,2023-02-19,2023-02-24,2
O002142,2023-12-09,W04,2023-12-15,2023-12-16,0
O002143,2023-11-22,W05,2023-11-29,2023-12-01,0
O002144,2023-10-29,W05,2023-11-07,2023-11-08,0
O002145,2023-12-30,W02,2024-01-03,2024-01-08,2
O002146,2023-01-21,W01,2023-01-30,2023-02-04,2
O002147,2023-04-17,W04,2023-04-20,2023-04-21,0
O002148,2023-12-02,W03,2023-12-11,2023-12-15,1
O002149,2023-10-30,W05,2023-10-31,2023-11-06,3
O002150,2023-04-27,W04,2023-05-02,2023-05-06,1
O002151,2023-05-04,W02,2023-05-09,2023-05-14,2
O002152,2023-10-08,W04,2023-10-09,2023-10-12,0
O002153,2023-10-19,W04,2023-10-20,2023-10-23,0
O002154,2023-07-22,W02,2023-07-25,2023-07-29,1
O002155,2023-02-20,W05,2023-03-01,2023-03-04,0
O002156,2023-09-28,W05,2023-10-05,2023-10-09,1
O002157,2023-11-20,W03,2023-11-26,2023-11-28,0
O002158,2023-10-04,W03,2023-10-13,2023-10-17,1
O002159,2023-05-21,W05,2023-05-25,2023-05-27,0
O002160,2023-10-02,W05,2023-10-06,2023-10-12,3
O002161,2023-10-17,W05,2023-10-20,2023-10-25,2
O002162,2023-11-30,W05,2023-12-05,2023-12-08,0
O002163,2023-02-21,W04,2023-02-26,2023-03-04,3
O002164,2023-01-27,W03,2023-02-03,2023-02-09,3
O002165,2023-06-06,W02,2023-06-13,2023-06-18,2
O002166,2023-08-27,W01,2023-09-02,2023-09-03,0
O002167,2023-06-05,W02,2023-06-09,2023-06-10,0
O002168,2023-10-18,W01,2023-10-25,2023-10-31,3
O002169,2023-05-16,W04,2023-05-18,2023-05-24,3
O002170,2023-05-24,W03,2023-06-02,2023-06-07,2
O002171,2023-04-16,W01,2023-04-23,2023-04-27,1
O002172,2023-06-07,W05,2023-06-09,2023-06-13,1
O002173,2023-05-26,W04,2023-05-28,2023-05-31,0
O002174,2023-01-02,W01,2023-01-08,2023-01-13,2
O002175,2023-03-18,W05,2023-03-25,2023-03-26,0
O002176,2023-05-12,W04,2023-05-21,2023-05-26,2
O002177,2023-03-31,W01,2023-04-04,2023-04-09,2
O002178,2023-12-11,W05,2023-12-19,2023-12-22,0
O002179,2023-12-16,W03,2023-12-18,2023-12-22,1
O002180,2023-09-20,W04,2023-09-26,2023-10-02,3
O002181,2023-12-17,W01,2023-12-21,2023-12-22,0
O002182,2023-04-18,W05,2023-04-26,2023-04-29,0
O002183,2023-03-15,W03,2023-03-24,2023-03-25,0
O002184,2023-02-08,W05,2023-02-10,2023-02-11,0
O002185,2023-06-08,W03,2023-06-15,2023-06-19,1
O002186,2023-03-12,W01,2023-03-19,2023-03-25,3
O002187,2023-11-08,W05,2023-11-16,2023-11-22,3
O002188,2023-08-29,W05,2023-09-03,2023-09-07,1
O002189,2023-10-25,W02,2023-10-28,2023-10-31,0
O002190,2023-02-05,W04,2023-02-06,2023-02-08,0
O002191,2023-03-25,W05,2023-03-29,2023-04-01,0
O002192,2023-09-20,W03,2023-09-23,2023-09-26,0
O002193,2023-11-06,W04,2023-11-08,2023-11-10,0
O002194,2023-06-21,W01,2023-06-27,2023-06-28,0
O002195,2023-06-22,W04,2023-06-29,2023-07-04,2
O002196,2023-12-28,W02,2024-01-04,2024-01-06,0
O002197,2023-02-16,W01,2023-02-24,2023-03-01,2
O002198,2023-05-21,W05,2023-05-23,2023-05-24,0
O002199,2023-04-28,W01,2023-05-04,2023-05-06,0
O002200,2023-10-04,W01,2023-10-10,2023-10-14,1
